Name der Klinik,Bewertung,Sternebewertung,Zufriedenheit,Polarity Level,Polarity Stimmung
Krankenhaus Walsrode,"Ich war zu der Operation eines Zwerchfellbruchs (Hernie) vom 5.06.2020 bis zum 12.06.2020 Patient im Heidekreis-Klinikum Krankenhaus Walsrode. Mein Wahl war auf Walsrode gefallen, da das Krankenhaus seit 2019 zertifiziert für derartige Eingriffe ist. Ich habe diese Wahl nicht bereut. Von der Aufklärung über Diagnose und Art des vorgesehenen Eingriffs bis zur Entlassung fühlte ich mich rundum gut behandelt. In Schulnoten vergebe ich folgende Bewertung: 1. Aufklärung durch Herrn Dr. Nix über Art und Umfang des Eingriffs: Note 1 2. Behandlung auf und durch das Personal der Intensivstation: Note 1 3. Behandlung auf und durch das Personal der Station B3: Note 1 4. Verpflegung: Note 1 Insgesamt kann ich sowohl den behandelten Ärzten, als auch den Pflegekräften ein dickes Lob aussprechen!",5,Positiv,0.1111111111111111,Positiv
Krankenhaus Walsrode,"Ein tolles Krankenhaus.  Probleme, wie in jedem anderen Krankenhaus,  aber das Personal ist sehr engagiert",4,Positiv,0.5,Positiv
Krankenhaus Walsrode,"Einfach nur schlecht! Ein Stern ist eigentlich zu viel. Zu blöd ein EKG zu schreiben. Hat bestimmt 10 min gedauert überhaupt die Saugnäpfe richtig anzubringen. Hier in Dresden und wahrscheinlich in jedem anderen Krankenhaus klappt das besser -.- Zugang legen ging auch ziemlich in die Hose. Und jemanden mit Lungenentzündung, evtl. gebrochenen Rippen, Fieber, und ständiger  Atemnot nach Hause zu schicken, finde ich ziemlich krass. Nächtliche Panikattacken aufgrund der Atemnot sind nicht schön! Wenn’s geht dieses Krankenhaus meiden :(",1,Negativ,-0.07222222222222222,Negativ
Krankenhaus Walsrode,Das Heidekreis-Klinikum ist der letzte ort wo ich mich behandeln würde  inkompete Ärzte sowohl in der notfallaufnahme  und  in der restlichen einrichtung  sie verursachen unnötig kosten bei den Krankenkassen weil sie kein plan haben was einen fehlt ich sollte heute auf kosten der krankenkasse  nach rottenburg fahren weil der kochenschieber (H.....L) keine ahnung hatte diese person ist unfreundlichd und hatt keine Ahnung!,1,Negativ,0.0,Negativ
Krankenhaus Walsrode,"Wir mussten leider im Urlaub mit unserer Tochter in die Kinderklinik/notfallambulanz. An der Information unten sagte man uns wo wir hingehen sollten und es würde dauern, da einige Kinder da wären. Oben im Wartezimmer angekommen, kam eine Schwester zu uns und meinte es käme keiner vor 11 Uhr dran, es steht auch überall, da Die Ärzte erst Visite auf der Station machen würden. Jedoch stand auf den schildern überall das es zwischen 9 bis 11 Uhr längere Wartezeiten geben kann. Der Arzt war jedoch sehr kompetent und hat sie gründlich untersucht. Wirklich sehr kinderfreundlich, wir konnten Gott sei dank danach wieder gehen.",4,Positiv,0.16666666666666666,Positiv
Krankenhaus Walsrode,Ich war immer zufrieden hatte schon 3 Untersuchungen in meiner Schwangerschaft dort und würde mich nun gerne dort anmelden für die Geburt naja nur leider bekomme ich seid 2 Tagen die Zuständige nicht zu erreichen...:(,3,Positiv,0.0,Negativ
Krankenhaus Walsrode,"EXTREM schlechte Kommunikation und Service. Bei einer Wunsch-OP sind meine Beweggründe nicht ein mal abgefragt worden. Ich habe schon bei der Terminabsprache mein Geburtsjahr nennen müssen, durfte die entspechende Zeit und den Weg auf mich nehmen um zum KH zu kommen nur um dann gesagt zu bekommen, dass diese OP aufgrung meines Alters nicht durchgeführt wird. Das hätte man auch ganz einfach bei dem Telefonat klären können. Der Dr. hat auch deutlich klar gemacht, dass meine Gründe irrelevant sind und wollte diese gar nicht hören.",1,Negativ,0.039999999999999994,Positiv
Krankenhaus Walsrode,"Ich hatte heute eine OP auf der Gynäkologie , ich wurde von einer Schwester super nett empfangen , ich musste noch einen Moment warten , hatte aber eine nette Dame kennengelernt , der ein ähnliches Schicksal bevorstand ,.wie mir . die OP Vorbereitung von Team war sehr nett , sehr einfühlsam und trotzdem hatten wir unseren Spaß . Im Aufwachraum wurde ich sehr fürsorglich behandelt und fühlte ich mich gut aufgehoben ,eine besonderen Dank an die Schwester , die uns so lieb mit echt gut schmeckenden Kaffee versorgt hat und noch dabei soviel zumLzum hatten ,",5,Positiv,1.0,Positiv
Krankenhaus Walsrode,"Selbst die Sanitäter im Rettungswagen waren kompetenter als die Ärzte im Krankenhaus! Starke Schmerzen in den Flanken und Bluthusten.. da kann man sich ruhig mal Zeit lassen.. Zudem versteht man die ausländischen Ärzte nicht mal richtig. Schmerzmittel bekommen und einem Bundi gesagt er solle doch mal zu seinem Hausarzt gehen?! Bevor wir da wieder hingehen, verrecke ich lieber oder drücke mir selbst Schmerzmittel in die Venen. Ein Stern wäre zu viel für dieses Krankenhaus. Hier wurden scheinbar die schlechtesten Ärzte Deutschlands entsorgt und ein extra Krankenhaus für diese gebaut. Mehr gibt es dazu nicht zu sagen.",1,Negativ,0.4625,Positiv
Krankenhaus Walsrode,"Kompetente und nette Ärzte, freundliches, hilfsbereites und erfahrenes Pflegepersonal. Wartezeit in der Notaufnahme war okay. Die Zimmer sind sauber, das Mobiliar ist relativ neu und voll funktionsfähig. Das Essen ist schmackhaft und ausreichend. Mein Dank geht an die dortigen Mitarbeiter .",5,Positiv,0.33999999999999997,Positiv
Krankenhaus Walsrode,"Vielen Dank an das gesamte Team von Frau Dr. med. Christiane Thein. Wir sind froh, dass wir uns für die Entbindung unserer Tochter für dieses Haus entschieden haben. Freundliches, hilfsbereites und erfahrenes Ärzteteam und Pflegepersonal. Der Wunsch nach einem Familienzimmer wurde auch erfüllt - alles TOP! Wir können jedem das Krankenhaus zur Entbindung empfehlen.",5,Positiv,0.6,Positiv
Krankenhaus Walsrode,"Ich habe am Wochenende meine 1 jährige Tochter dem Doc vorgestellt. Ich muss sagen schon die Begrüßung am Empfang fand ich sehr freundlich und habe mich gleich wohl gefühlt. Als der Arzt sich dann vorstellte wurde der erste Eindruck nur bestätigt. Sehr freundlich, zuvorkommend, kompetent. Er war sehr lieb zu meiner Tochter und hat uns gut behandelt. Bei ihm hatte ich das Gefühl ernst genommen zu werden. Und er hat uns auf was aufmerksam gemacht was unsere Kinderärztin immer runter spielt",5,Positiv,0.5714285714285714,Positiv
Krankenhaus Walsrode,"Wir waren mit unserem jüngsten Sohn am Vatertag in der Notaufnahme, die natürlich dementsprechend voll war. Ich fand es wirlich super, dass die Kinder hier vorrangig behandelt wurden und möchte mich dafür mit 5 Sternen beim gesamten Team der Notaufnahme bedanken. Von der Aufnahme, über die Behandlung plus die Versorgung echt super, obwohl es sehr stressig für das Team war. Auch bei sonstigen Behandlungen in diesem Krankenhaus war ich jederzeit sehr zufrieden.",5,Positiv,0.6375,Positiv
Krankenhaus Walsrode,"Würde dort ambulant mit einem Bauchdeckendurchbruch operiert,und bin voll und ganz zufrieden,schneller Termin,nettes Personal und Ärzte,die auch auf Deutscher Sprache einem erzählen können was sie gemacht haben,was man aus anderen Krankenhäusern  garnicht mehr gewohnt ist. Alles in allem Guter Laden.",5,Positiv,0.925,Positiv
Krankenhaus Walsrode,"Habe meine Tochter 2017 per Kaiserschnitt dort zur Welt gebracht und war mit allen denen ich begegnet bin, vollkommen zufrieden und bin froh mich für dieses Haus entschieden zu haben. Desweiteren habe ich schon ein paar mal den Bereitschaftsdienst der Kinderklinik aufgesucht und war jedesmal mit unserer Behandlung sehr zufrieden!! Ich würde mich immer wieder für dieses Haus entscheiden.",5,Positiv,0.3333333333333333,Positiv
Krankenhaus Walsrode,"Es wurde sich ganz toll um uns gekümmert. Die Ärzte, die Schwestern und Hebammen waren sehr fürsorglich, freundlich und hilfsbereit. Wir haben uns sehr gut aufgehoben gefühlt zur Entbindung.",5,Positiv,1.0,Positiv
Krankenhaus Walsrode,"Katastrophe diese Klinik!!! Meine 82jaehrige Mutter sollte die Gallenblase entfernt werden, sie haben sie ohne OP nach Hause geschickt,. Suuuuper! Ststehsteht für",1,Negativ,-0.175,Negativ
Krankenhaus Walsrode,"Wir bedanken uns bei den Ärzten und Schwestern der 3b. Hätten die Ärzte nicht so schnell und gut reagiert, wäre es anders ausgegamgen...",5,Positiv,0.4666666666666666,Positiv
Krankenhaus Walsrode,"Ich hatte starke Bauchschmerzen Ich rief einen Krankenwagen, um mich abzuholen Sie kamen nicht, sie sagten, ich solle zu ihnen kommen, und ich war mit einem großen Lastwagen unterwegs. Ich denke, sie hätten kommen sollen, um mich darauf hinzuweisen.",1,Negativ,0.35,Positiv
Krankenhaus Walsrode,"Wir waren zur Entbindung dort, was schon  anstrengend genug war danach begann die schlimme Zeit.  Unsere kleine Maus hat eine kleine Fehlbildung, die nicht dramatisch ist, es wurde aber dazu gemacht, sie kam aus Vorsicht auf die Frühgeborenen intensiv Obwohl sie kerngesund war. Erhielt Antibiotika und wurde gegen unsere Zustimmung:  •Mit der Flasche gefüttert-obwohl ich stillen wollte •Glucose zum ruhigstellen •gewaschen und gebadet •ein Schnuller gegeben und mit einem Waschlappen fixiert, dass der nicht raus fällt  Ich bekam dann mit der kleinen ein anderes Zimmer Ich musste mir 1 Toilette mit 20 Patienten teilen Duschen konnte ich gar nicht Ich hab nach 2 Tagen darauf hingewiesen dass unsere kleine gelb wird Darauf wurde erst 2 Tage später reagiert  Obwohl unsere kleine herzgesund ist, wurde sie 3x geschallt weil 1 Ärztin von 5 Ärzten evtl ein Herzgeräusch hörte!!!  Ich wurde nicht von den Hebammen betreut und erhielt auch die wichtige Rhesusfaktor Spritze nicht Ich bekam kaum Essen, obwohl ich gestillt hab, daher konnte unsere kleine auch nicht zunehmen.  Es war insgesamt ein schrecklicher Aufenthalt. Die Inkompetenz der Ärzte und das Gerangel unter ihnen war eine Katastrophe.  Leider kann ich dieses Krankenhaus nicht empfehlen  Positive Rückmeldung: Der Gynäkologe Der hatte viel Geduld bei der Geburt",2,Negativ,-0.15357142857142855,Negativ
Krankenhaus Walsrode,"Ich wurde am 28.11.2019 am Abend mit den Rettungswagen in die Notaufnahme eingeliefert, wo ich umgehend von einem freundlichen Ärzte- u. Pflegeteam betreut worden bin. Die 1. OP erfolgte 1,5 Stunde später. Meinen besonderen Dank gilt Oberarzt Dr. Bigge, den Stationsärzten, dem Pflegepersonal der Station 4b und der Physiotherapeutin, die mich in der kompletten Zeit meines Aufenthaltes  immer kompetent und freundlich behandelt und betreut haben. Nochmals vielen Dank!",5,Positiv,0.4,Positiv
Krankenhaus Walsrode,Die Krankenpflege machen ihrer Arbeit gar nicht richtig. Aus der Hand von unserem Patient hat Blut rausgegossen und erst dann haben sie gemerkt als unser Patient das gesehen hat und denen mitgeteilt hat. Die Leistungen von diesem Klinik sind ebenso sehr sehr schlecht. Unser Patient kam mit Krankenwagen rein und musste mit eigenes Geld Taxi nehmen um nochmal nach der Behandlung zur Reha Klinik fahren.,1,Negativ,-0.0625,Negativ
Krankenhaus Walsrode,Geh nicht mehr hin . Kündigung . Lg,1,Negativ,0.0,Negativ
Krankenhaus Walsrode,Bin sehr zufrieden . Nettes Pflege Team und Behandlungsmethoden. Frohes neues Jahr,5,Positiv,0.6666666666666666,Positiv
Krankenhaus Walsrode,"Auf einem Sonntagnachmittag haben wir die Kinderstation dieses Krankenhauses aufgesucht. Die Anmeldung am Empfang wurde von einer freundlichen Mitarbeiterin zügig durchgeführt. Die anschließende Wartezeit war absolut überschaubar und akzeptable; auch wenn dies sicherlich Glückssache ist. Bei der Untersuchung hat sich der Arzt alle Zeit der Welt genommen und geduldig unseren Schilderungen gelauscht. Darüber hinaus ist er nicht nur auf die Bedürfnisse des Säuglings sondern auch auf unsere Sorgen und Ängste mit größtem Verständnis eingegangen. Der darauffolgende stationäre Aufenthalt wurde durch das großartige Personal erträglich gemacht. Es bleibt ein Krankenhaus Aufenthalt und ist somit immer eine negative Erfahrung, dessen scheint sich aber auch das Personal bewusst zu sein und tut alles um es so angenehm wie möglich zu machen. Vollkommen egal ob Assistenzkraft, Schwester, Ärztin/Arzt, selbst der Chefarzt, alle zeigen unheimliche Geduld, Verständnis und sind freundlich im Umgang. Sicherlich fällt manchen das leichter als anderen und auch das leise Betreten des Zimmers scheint nicht allen gleich zu liegen aber zu keinem Zeitpunkt hat man die in Krankenhäusern und Arztpraxen scheinbar mittlerweile üblich gewordene Arroganz zu spüren bekommen. Die vollen fünf Sterne konnte ich dennoch, trotz großer Begeisterung über die dort arbeitenden Menschen, nicht geben. Die Räumlichkeiten entsprechen, zumindest teilweise, einfach nicht dem heutigen Standard. So gibt es zum Beispiel kein Säuglingszimmer mit eigenem Bad. Das dort mitnächtigende Elternteil ist also gezwungen die öffentlichen Toiletten zu nutzen. Möchte man duschen muss eine Schwester informiert werden, diese sucht dann ein belegtes Zimmer in dem die Dusche gerade keine Verwendung findet. Alles in Allem waren wir jedoch absolut zufrieden und würden dieses Krankenhaus wieder aufsuchen, sollte es notwendig sein. Die Behandlungsmethoden kann ich als Laie nicht beurteilen, hatte aber stets das Gefühl, dass alles Mögliche unternommen wird. Vielen Dank an die Menschen denen wir bei diesem Abenteuer begegnet sind und die es erträglich gemacht haben.",4,Positiv,0.4,Positiv
Krankenhaus Walsrode,"Meine Erfahrungen sind sehr schlecht. Man fühlt sich unerwünscht. Als Patient in der Notaufnahme, nach einem Autounfall wartet man über 2 Stunden auf einen Arzt.. Man liegt mit Schmerzen irgendwo im Gang und niemand kümmert sich um einen. Natürlich gibt es immer viel zu tun, aber der Arzt sagt, er geht ""schnell"" in eine Besprechung und kommt erst 2!!!! Stunden später wieder? Das Personal ist genervt, wenn man nachfragt, ob bald mal etwas passiert... und man wird ""vertröstet"" mit ""in 5 Minuten ist der Arzt da"". Schade, dass es im ländlichen Raum so wenige Krankenhäuser gibt... Ich würde sonst ein anderes suchen.",1,Negativ,-0.25416666666666665,Negativ
Krankenhaus Walsrode,Immer nett und freundlich....,5,Positiv,1.0,Positiv
Krankenhaus Walsrode,"Also ich muss sagen da fahre ich gerne die 40 min nach walsrode anstatt nach rotenburg in die kinderklinik. Die Schwestern alles sehr lieb, freundlich, geduldig und hilfsbereit bei jeder Situation. Die Ärzte super kompetent und auch wenn man gefühlte 1000 Fragen hat, wird man immer zuvorkommend behandelt und einem wird alles genau erklärt. Meine Tochter hatte Angst vor dem Krankenhaus in Rotenburg und jetzt will sie gar nicht mehr nach Hause. Ich danke allen die meiner Tochter so schnell geholfen haben. Ihr seid ein klasse Team auf der Kinderstation 🥰",5,Positiv,0.425,Positiv
Krankenhaus Walsrode,Stundenlange Wartezeit in Notaufnahme mit einem Kleinkind. Auf höfliche Nachfrage wie lange es noch dauern würde bekommt man nur patzige Antworten von der Ärztin.  Nebenbei: - völlig veealtet - alles versifft - Desinfektionspender sucht man vergebens  Einmal und nie wieder. Danke für nichts.,1,Negativ,0.0,Negativ
Krankenhaus Walsrode,"Unglaublich dieses KH da steht man 1,5 std im Gang und wartet das Der Herr Dr. LORENZ seine Unterschrift auf s Rezept bekommt. (Zwecks Herztabletten) Mit ausdrücklichen Hinweisen das die Apotheken schließen. Kam die Antwort: ich mach das hier erstmal fertig. Sie können auch zu einer Notfallapotheke.Wie Lange brauch man für eine Unterschrift? Absolut inkompetent! Wenn ich mal ein Norfall haben sollte in Zukunft fahre ich nach Hannover b.z.w Row. Die Bude sollen die dicht machen, von meiner Seite aus fahre ich dort nicht mehr hin. Bis zum heutigen Tag kann ich nichts gutes  über dieses KH berichten!!!  Dr.Lorenz gehen Sie in Rente. Dort haben Sie Zeit aller Welt.",1,Negativ,-0.23500000000000001,Negativ
Krankenhaus Walsrode,"Hier kann man nur die Hände über dem Kopf zusammenschlagen.  Nach 5 Tagen 3 verschiedene Diagnosen: es könnte das sein, oder dies...wir wissen es nicht...  So ein schlecht organisiertes, inkompetentes Krankenhaus ohne sämtlichen Informationsfluss habe ich noch nicht erlebt.  -3 Sterne",1,Negativ,-0.5,Negativ
Krankenhaus Walsrode,"Nach 4,5 Stunden warten wurde ein Bänderriss im oberem Sprunggelenk links festgestellt, da es ein Arbeitsunfall war, musste ich demnach noch zum Unfallarzt, der keinen Bänderriss sehen konnte auf dem Röntgenbild, sondern nur einen Verdrehten Knöchel und eine starke Prellung. Super. Danke für nichts, Walsrode.",1,Negativ,0.5666666666666667,Positiv
Krankenhaus Walsrode,In der Notaufnahme kann man am besten gleich verrecken haben darf man da nichts dann müsste das Personal ja weniger Rauchen gehen und mal was tuhen denn ich war 4 stunden Da indessen habe ich ein und die selbe Person  15 mal beim Rauchen gesehen das ist nicht normal und meine Personalien hat sie garnicht erst abgeben können denn da war ja keine zeit für also 4 stunden umsonst und für nichts gewartet. Der eine Stern ist noch viel zu viel für dieses möchte gern Krankenhaus da nehme ich lieber den weg nach Rothenburg in kauf das war mir eine sehr große Lehre.,1,Negativ,0.10833333333333334,Positiv
